5
0
5
0
5
9
0
0
10
4
5
0
13
0
0
10
0
9
0
14
0
15
15
4
20
42
5
5
0
0
4
5
0
18
0
0
0
0
5
0
0
10
4
5
0
10
15
13
0
19
0
10
0
5
0
5
5
9
0
13
4
5
5
0
0
0
5
5
0
5
5
5
9
0
5
5
10
9
0
10
0
0
10
5
5
9
5
9
5
0
0
4
5
9
5
5
9
10
5
4
9
5
20
0
5
47
0
0
4
15
4
5
5
0
9
5
0
9
5
0
0
4
5
10
9
5
0
5
4
5
4
0
0
5
14
9
5
5
0
25
5
5
47
0
5
0
0
14
13
5
5
5
4
5
0
4
5
0
5
0
5
9
5
0
10
0
4
5
0
0
5
9
0
9
5
0
13
0
4
5
5
10
11
0
47
25
14
13
0
0
9
0
5
4
5
4
0
0
13
14
0
5
5
13
5
0
5
5
4
9
0
4
10
14
4
0
5
5
5
0
5
4
5
9
10
0
9
5
5
9
5
0
0
5
4
0
4
5
13
10
5
0
0
5
4
5
0
5
10
5
9
5
4
5
9
10
0
5
5
25
5
9
61
5
9
9
5
5
0
0
5
0
4
0
9
17
0
9
0
5
0
0
13
0
5
5
0
5
5
9
17
0
0
13
0
5
15
15
5
33
30
13
9
0
10
0
0
5
4
0
0
14
0
0
10
0
5
5
10
5
0
0
5
0
10
4
5
0
0
10
0
4
14
10
11
10
22
80
0
0
0
14
9
9
9
0
5
9
5
5
0
4
0
9
0
5
0
0
14
0
5
0
5
5
13
10
0
15
5
0
42
11
0
5
9
10
0
5
5
13
5
4
9
5
5
0
5
0
5
4
5
9
0
5
4
0
10
0
0
5
9
5
15
5
5
25
5
0
5
0
5
5
0
10
0
0
13
5
0
15
0
18
0
0
0
5
5
5
15
10
9
25
0
0
0
0
9
10
5
5
0
9
5
9
0
9
0
5
0
5
5
15
10
9
27
14
0
0
9
5
5
5
0
0
0
43
5
9
0
4
9
0
0
9
0
4
0
5
5
5
14
0
10
4
9
0
5
10
5
0
5
0
10
10
4
9
0
4
5
0
5
5
10
5
5
14
14
10
9
0
5
5
0
0
9
0
5
13
18
10
0
13
0
5
0
5
5
10
5
5
18
14
10
19
5
5
13
0
0
5
5
10
10
14
14
14
5
9
15
5
5
5
0
5
9
5
14
13
10
5
14
5
10
5
0
5
9
10
5
14
18
9
10
10
5
5
5
0
5
5
10
14
10
9
14
14
9
0
0
10
0
5
0
27
5
18
10
10
9
5
5
13
0
5
5
5
14
19
14
14
5
14
10
15
0
10
5
5
5
15
5
21
5
15
0
10
5
5
10
10
15
15
10
23
19
5
9
5
5
15
0
10
5
10
10
5
14
14
15
5
9
0
14
10
0
0
10
5
14
5
10
10
0
0
10
5
5
5
5
15
15
9
19
9
0
10
5
5
5
0
10
5
5
10
10
10
0
14
5
9
0
5
0
5
0
5
10
10
13
5
10
5
10
5
0
0
0
0
4
10
10
5
14
10
10
5
9
0
5
14
5
10
5
21
5
0
5
14
5
14
5
5
5
0
10
13
10
10
5
10
0
5
0
18
0
14
5
10
14
20
0
14
10
0
10
5
0
10
10
5
10
14
5
5
9
0
10
0
5
0
10
14
9
19
5
5
10
0
5
5
15
0
5
0
10
14
14
5
5
0
5
15
5
5
14
0
10
5
10
10
5
5
10
5
5
14
14
10
9
0
5
5
0
0
9
0
5
13
18
10
0
13
0
5
0
5
5
10
5
5
18
14
10
19
5
5
13
0
0
5
5
10
10
14
14
14
5
9
15
5
5
5
0
5
9
5
14
13
10
5
14
5
10
5
0
5
9
10
5
14
18
9
10
10
5
5
5
0
5
5
10
14
10
9
14
14
9
0
0
10
0
5
0
27
5
18
10
10
9
5
5
13
0
5
5
5
14
19
14
14
5
14
10
15
0
10
5
5
5
15
5
21
5
15
0
10
5
5
10
10
15
15
10
23
19
5
9
5
5
15
0
10
5
10
10
5
14
14
15
5
9
0
14
10
0
0
10
5
14
5
10
10
0
0
10
5
5
5
5
15
15
9
19
9
0
10
5
5
5
0
10
5
5
10
10
10
0
14
5
9
0
5
0
5
0
5
10
10
13
5
